teff_2,logg_2,feh_2,alpha,npix,rv,gamma,chi2,arbnorm
4100,5.0,0.0,0.1334,1024,96.5,0.0,1673.4293,1.0
4100,5.0,0.0,0.1334,1024,96.5,0.25,1651.2146,1.0
4100,5.0,0.0,0.1334,1024,96.5,0.5,1725.2312,1.0
4100,5.0,0.0,0.1334,1024,96.5,0.75,1897.8908,1.0
4100,5.0,0.0,0.1334,1024,97.0,-1.0,2521.4131,1.0
4100,5.0,0.0,0.1334,1024,97.0,-0.75,2160.8582,1.0
4100,5.0,0.0,0.1334,1024,97.0,-0.5,1898.0109,1.0
4100,5.0,0.0,0.1334,1024,97.0,-0.25,1730.0053,1.0
4100,5.0,0.0,0.1334,1024,97.0,0.0,1659.1853,1.0
4100,5.0,0.0,0.1334,1024,97.0,0.25,1639.1288,1.0
4100,5.0,0.0,0.1334,1024,97.0,0.5,1717.8333,1.0
4100,5.0,0.0,0.1334,1024,97.0,0.75,1892.2121,1.0
4100,5.0,0.0,0.1334,1024,97.5,-1.0,2501.7763,1.0
4100,5.0,0.0,0.1334,1024,97.5,-0.75,2142.975,1.0
4100,5.0,0.0,0.1334,1024,97.5,-0.5,1882.3022,1.0
4100,5.0,0.0,0.1334,1024,97.5,-0.25,1716.4753,1.0
4100,5.0,0.0,0.1334,1024,97.5,0.0,1648.2148,1.0
4100,5.0,0.0,0.1334,1024,97.5,0.25,1631.9969,1.0
4100,5.0,0.0,0.1334,1024,97.5,0.5,1710.8427,1.0
4100,5.0,0.0,0.1334,1024,97.5,0.75,1887.2073,1.0
4100,5.0,0.0,0.1334,1024,98.0,-1.0,2482.4603,1.0
4100,5.0,0.0,0.1334,1024,98.0,-0.75,2126.9344,1.0
4100,5.0,0.0,0.1334,1024,98.0,-0.5,1868.7998,1.0
4100,5.0,0.0,0.1334,1024,98.0,-0.25,1705.7892,1.0
4100,5.0,0.0,0.1334,1024,98.0,0.0,1640.1304,1.0
4100,5.0,0.0,0.1334,1024,98.0,0.25,1625.3017,1.0
4100,5.0,0.0,0.1334,1024,98.0,0.5,1705.7605,1.0
4100,5.0,0.0,0.1334,1024,98.0,0.75,1883.5205,1.0
4100,5.0,0.0,0.1334,1024,98.5,-1.0,2468.0311,1.0
4100,5.0,0.0,0.1334,1024,98.5,-0.75,2114.5003,1.0
4100,5.0,0.0,0.1334,1024,98.5,-0.5,1858.6402,1.0
4100,5.0,0.0,0.1334,1024,98.5,-0.25,1698.5959,1.0
4100,5.0,0.0,0.1334,1024,98.5,0.0,1634.1657,1.0
4100,5.0,0.0,0.1334,1024,98.5,0.25,1620.859,1.0
4100,5.0,0.0,0.1334,1024,98.5,0.5,1704.0443,1.0
4100,5.0,0.0,0.1334,1024,98.5,0.75,1883.1302,1.0
4100,5.0,0.0,0.1334,1024,99.0,-1.0,2456.9136,1.0
4100,5.0,0.0,0.1334,1024,99.0,-0.75,2106.022,1.0
4100,5.0,0.0,0.1334,1024,99.0,-0.5,1851.6607,1.0
4100,5.0,0.0,0.1334,1024,99.0,-0.25,1693.5901,1.0
4100,5.0,0.0,0.1334,1024,99.0,0.0,1631.6255,1.0
4100,5.0,0.0,0.1334,1024,99.0,0.25,1619.4119,1.0
4100,5.0,0.0,0.1334,1024,99.0,0.5,1704.9365,1.0
4100,5.0,0.0,0.1334,1024,99.0,0.75,1884.8728,1.0
4100,5.0,0.0,0.1334,1024,99.5,-1.0,2449.5403,1.0
4100,5.0,0.0,0.1334,1024,99.5,-0.75,2100.3507,1.0
4100,5.0,0.0,0.1334,1024,99.5,-0.5,1848.3784,1.0
4100,5.0,0.0,0.1334,1024,99.5,-0.25,1691.803,1.0
4100,5.0,0.0,0.1334,1024,99.5,0.0,1630.7012,1.0
4100,5.0,0.0,0.1334,1024,99.5,0.25,1620.4586,1.0
4100,5.0,0.0,0.1334,1024,99.5,0.5,1707.1545,1.0
4100,5.0,0.0,0.1334,1024,99.5,0.75,1888.5597,1.0
4100,5.0,0.0,0.1334,1024,100.0,-1.0,2445.3283,1.0
4100,5.0,0.0,0.1334,1024,100.0,-0.75,2098.128,1.0
4100,5.0,0.0,0.1334,1024,100.0,-0.5,1847.6724,1.0
4100,5.0,0.0,0.1334,1024,100.0,-0.25,1692.2362,1.0
4100,5.0,0.0,0.1334,1024,100.0,0.0,1632.3263,1.0
4100,5.0,0.0,0.1334,1024,100.0,0.25,1624.5049,1.0
4100,5.0,0.0,0.1334,1024,100.0,0.5,1712.3598,1.0
4100,5.0,0.0,0.1334,1024,100.0,0.75,1894.151,1.0
4100,5.0,0.0,0.1334,1024,100.5,-1.0,2444.2795,1.0
4100,5.0,0.0,0.1334,1024,100.5,-0.75,2099.0927,1.0
4100,5.0,0.0,0.1334,1024,100.5,-0.5,1849.6051,1.0
4100,5.0,0.0,0.1334,1024,100.5,-0.25,1695.1715,1.0
4100,5.0,0.0,0.1334,1024,100.5,0.0,1636.4815,1.0
4100,5.0,0.0,0.1334,1024,100.5,0.25,1629.8955,1.0
4100,5.0,0.0,0.1334,1024,100.5,0.5,1718.0616,1.0
4100,5.0,0.0,0.1334,1024,100.5,0.75,1901.5251,1.0
4100,5.0,0.0,0.1334,1024,101.0,-1.0,2447.0923,1.0
4100,5.0,0.0,0.1334,1024,101.0,-0.75,2102.5655,1.0
4100,5.0,0.0,0.1334,1024,101.0,-0.5,1853.5671,1.0
4100,5.0,0.0,0.1334,1024,101.0,-0.25,1699.8352,1.0
4100,5.0,0.0,0.1334,1024,101.0,0.0,1644.0348,1.0
4100,5.0,0.0,0.1334,1024,101.0,0.25,1637.447,1.0
4100,5.0,0.0,0.1334,1024,101.0,0.5,1726.1815,1.0
4100,5.0,0.0,0.1334,1024,101.0,0.75,1909.783,1.0
4100,5.0,0.0,0.1334,1024,101.5,-1.0,2450.7698,1.0
4100,5.0,0.0,0.1334,1024,101.5,-0.75,2106.7752,1.0
4100,5.0,0.0,0.1334,1024,101.5,-0.5,1858.8458,1.0
4100,5.0,0.0,0.1334,1024,101.5,-0.25,1708.7397,1.0
4100,5.0,0.0,0.1334,1024,101.5,0.0,1653.368,1.0
4100,5.0,0.0,0.1334,1024,101.5,0.25,1645.6311,1.0
4100,5.0,0.0,0.1334,1024,101.5,0.5,1734.9357,1.0
4100,5.0,0.0,0.1334,1024,101.5,0.75,1920.4104,1.0
4100,5.0,0.0,0.1334,1024,102.0,-1.0,2456.9025,1.0
4100,5.0,0.0,0.1334,1024,102.0,-0.75,2113.7249,1.0
4100,5.0,0.0,0.1334,1024,102.0,-0.5,1867.0861,1.0
4100,5.0,0.0,0.1334,1024,102.0,-0.25,1717.6384,1.0
4100,5.0,0.0,0.1334,1024,102.0,0.0,1662.2019,1.0
4100,5.0,0.0,0.1334,1024,102.0,0.25,1656.2756,1.0
4100,5.0,0.0,0.1334,1024,102.0,0.5,1746.9626,1.0
4100,5.0,0.0,0.1334,1024,102.0,0.75,1932.0083,1.0
4100,5.0,0.0,0.1334,1024,102.5,-1.0,2464.2777,1.0
4100,5.0,0.0,0.1334,1024,102.5,-0.75,2122.5527,1.0
4100,5.0,0.0,0.1334,1024,102.5,-0.5,1876.7378,1.0
4100,5.0,0.0,0.1334,1024,102.5,-0.25,1727.7999,1.0
4100,5.0,0.0,0.1334,1024,102.5,0.0,1672.9979,1.0
4100,5.0,0.0,0.1334,1024,102.5,0.25,1667.368,1.0
4100,5.0,0.0,0.1334,1024,102.5,0.5,1758.4614,1.0
4100,5.0,0.0,0.1334,1024,102.5,0.75,1944.0749,1.0
4100,5.0,0.0,0.1334,1024,103.0,-1.0,2473.4125,1.0
4100,5.0,0.0,0.1334,1024,103.0,-0.75,2131.7546,1.0
4100,5.0,0.0,0.1334,1024,103.0,-0.5,1887.038,1.0
4100,5.0,0.0,0.1334,1024,103.0,-0.25,1738.6335,1.0
4100,5.0,0.0,0.1334,1024,103.0,0.0,1684.693,1.0
4100,5.0,0.0,0.1334,1024,103.0,0.25,1678.5871,1.0
4100,5.0,0.0,0.1334,1024,103.0,0.5,1770.4508,1.0
4100,5.0,0.0,0.1334,1024,103.0,0.75,1956.8659,1.0
4100,5.0,0.0,0.1334,1024,103.5,-1.0,2483.5521,1.0
4100,5.0,0.0,0.1334,1024,103.5,-0.75,2142.7268,1.0
4100,5.0,0.0,0.1334,1024,103.5,-0.5,1898.4265,1.0
4100,5.0,0.0,0.1334,1024,103.5,-0.25,1750.1628,1.0
4100,5.0,0.0,0.1334,1024,103.5,0.0,1695.7419,1.0
4100,5.0,0.0,0.1334,1024,103.5,0.25,1691.8075,1.0
4100,5.0,0.0,0.1334,1024,103.5,0.5,1784.7362,1.0
4100,5.0,0.0,0.1334,1024,103.5,0.75,1971.9396,1.0
4100,5.0,0.0,0.1334,1024,104.0,-1.0,2493.6829,1.0
4100,5.0,0.0,0.1334,1024,104.0,-0.75,2153.3951,1.0
4100,5.0,0.0,0.1334,1024,104.0,-0.5,1909.7347,1.0
4100,5.0,0.0,0.1334,1024,104.0,-0.25,1761.3628,1.0
4100,5.0,0.0,0.1334,1024,104.0,0.0,1707.6321,1.0
4100,5.0,0.0,0.1334,1024,104.0,0.25,1705.5529,1.0
4100,5.0,0.0,0.1334,1024,104.0,0.5,1798.8409,1.0
4100,5.0,0.0,0.1334,1024,104.0,0.75,1986.1747,1.0
4100,5.0,0.0,0.1334,1024,104.5,-1.0,2505.2442,1.0
4100,5.0,0.0,0.1334,1024,104.5,-0.75,2165.4989,1.0
4100,5.0,0.0,0.1334,1024,104.5,-0.5,1921.6979,1.0
4100,5.0,0.0,0.1334,1024,104.5,-0.25,1773.5981,1.0
4100,5.0,0.0,0.1334,1024,104.5,0.0,1722.1822,1.0
4100,5.0,0.0,0.1334,1024,104.5,0.25,1720.3531,1.0
4100,5.0,0.0,0.1334,1024,104.5,0.5,1813.0772,1.0
4100,5.0,0.0,0.1334,1024,104.5,0.75,2001.3453,1.0
4200,5.0,0.0,0.1486,1024,95.0,-1.0,2510.2365,1.0
4200,5.0,0.0,0.1486,1024,95.0,-0.75,2140.0003,1.0
4200,5.0,0.0,0.1486,1024,95.0,-0.5,1866.3857,1.0
4200,5.0,0.0,0.1486,1024,95.0,-0.25,1688.604,1.0
4200,5.0,0.0,0.1486,1024,95.0,0.0,1606.9946,1.0
4200,5.0,0.0,0.1486,1024,95.0,0.25,1575.4172,1.0
4200,5.0,0.0,0.1486,1024,95.0,0.5,1640.1222,1.0
4200,5.0,0.0,0.1486,1024,95.0,0.75,1800.7606,1.0
4200,5.0,0.0,0.1486,1024,95.5,-1.0,2470.732,1.0
4200,5.0,0.0,0.1486,1024,95.5,-0.75,2104.1454,1.0
4200,5.0,0.0,0.1486,1024,95.5,-0.5,1833.9336,1.0
4200,5.0,0.0,0.1486,1024,95.5,-0.25,1659.6701,1.0
4200,5.0,0.0,0.1486,1024,95.5,0.0,1580.816,1.0
4200,5.0,0.0,0.1486,1024,95.5,0.25,1553.2333,1.0
4200,5.0,0.0,0.1486,1024,95.5,0.5,1620.9934,1.0
4200,5.0,0.0,0.1486,1024,95.5,0.75,1784.4276,1.0
4200,5.0,0.0,0.1486,1024,96.0,-1.0,2432.7878,1.0
4200,5.0,0.0,0.1486,1024,96.0,-0.75,2070.4223,1.0
4200,5.0,0.0,0.1486,1024,96.0,-0.5,1804.0023,1.0
4200,5.0,0.0,0.1486,1024,96.0,-0.25,1632.8076,1.0
4200,5.0,0.0,0.1486,1024,96.0,0.0,1556.2832,1.0
4200,5.0,0.0,0.1486,1024,96.0,0.25,1532.4664,1.0
4200,5.0,0.0,0.1486,1024,96.0,0.5,1603.8153,1.0
4200,5.0,0.0,0.1486,1024,96.0,0.75,1770.8632,1.0
4200,5.0,0.0,0.1486,1024,96.5,-1.0,2398.9567,1.0
4200,5.0,0.0,0.1486,1024,96.5,-0.75,2040.0201,1.0
4200,5.0,0.0,0.1486,1024,96.5,-0.5,1777.2108,1.0
4200,5.0,0.0,0.1486,1024,96.5,-0.25,1608.317,1.0
4200,5.0,0.0,0.1486,1024,96.5,0.0,1534.5604,1.0
4200,5.0,0.0,0.1486,1024,96.5,0.25,1514.9598,1.0
4200,5.0,0.0,0.1486,1024,96.5,0.5,1589.0656,1.0
4200,5.0,0.0,0.1486,1024,96.5,0.75,1759.0104,1.0
4200,5.0,0.0,0.1486,1024,97.0,-1.0,2366.7233,1.0
4200,5.0,0.0,0.1486,1024,97.0,-0.75,2011.7967,1.0
4200,5.0,0.0,0.1486,1024,97.0,-0.5,1752.3361,1.0
4200,5.0,0.0,0.1486,1024,97.0,-0.25,1586.9312,1.0
4200,5.0,0.0,0.1486,1024,97.0,0.0,1516.0422,1.0
4200,5.0,0.0,0.1486,1024,97.0,0.25,1499.1591,1.0
4200,5.0,0.0,0.1486,1024,97.0,0.5,1576.0456,1.0
4200,5.0,0.0,0.1486,1024,97.0,0.75,1748.8871,1.0
4200,5.0,0.0,0.1486,1024,97.5,-1.0,2338.8206,1.0
4200,5.0,0.0,0.1486,1024,97.5,-0.75,1988.3921,1.0
4200,5.0,0.0,0.1486,1024,97.5,-0.5,1731.2536,1.0
4200,5.0,0.0,0.1486,1024,97.5,-0.25,1568.129,1.0
4200,5.0,0.0,0.1486,1024,97.5,0.0,1499.4265,1.0
4200,5.0,0.0,0.1486,1024,97.5,0.25,1485.7337,1.0
4200,5.0,0.0,0.1486,1024,97.5,0.5,1566.6971,1.0
4200,5.0,0.0,0.1486,1024,97.5,0.75,1741.4305,1.0
4200,5.0,0.0,0.1486,1024,98.0,-1.0,2315.2409,1.0
4200,5.0,0.0,0.1486,1024,98.0,-0.75,1966.5266,1.0
4200,5.0,0.0,0.1486,1024,98.0,-0.5,1712.5285,1.0
4200,5.0,0.0,0.1486,1024,98.0,-0.25,1552.7971,1.0
