teff_2,logg_2,feh_2,alpha,npix,rv,gamma,chi2,arbnorm
4200,5.0,0.0,0.1514,972,98.5,0.0,12540.1829,1.0
4200,5.0,0.0,0.1514,972,98.5,0.25,12600.2991,1.0
4200,5.0,0.0,0.1514,972,98.5,0.5,12713.8008,1.0
4200,5.0,0.0,0.1514,972,98.5,0.75,12850.5739,1.0
4200,5.0,0.0,0.1514,972,99.0,-1.0,13010.5962,1.0
4200,5.0,0.0,0.1514,972,99.0,-0.75,12809.8007,1.0
4200,5.0,0.0,0.1514,972,99.0,-0.5,12632.7255,1.0
4200,5.0,0.0,0.1514,972,99.0,-0.25,12569.4092,1.0
4200,5.0,0.0,0.1514,972,99.0,0.0,12565.3529,1.0
4200,5.0,0.0,0.1514,972,99.0,0.25,12591.8739,1.0
4200,5.0,0.0,0.1514,972,99.0,0.5,12707.4804,1.0
4200,5.0,0.0,0.1514,972,99.0,0.75,12871.0315,1.0
4200,5.0,0.0,0.1514,972,99.5,-1.0,13016.8109,1.0
4200,5.0,0.0,0.1514,972,99.5,-0.75,12813.5025,1.0
4200,5.0,0.0,0.1514,972,99.5,-0.5,12637.9306,1.0
4200,5.0,0.0,0.1514,972,99.5,-0.25,12617.3726,1.0
4200,5.0,0.0,0.1514,972,99.5,0.0,12574.9472,1.0
4200,5.0,0.0,0.1514,972,99.5,0.25,12576.2068,1.0
4200,5.0,0.0,0.1514,972,99.5,0.5,12718.6756,1.0
4200,5.0,0.0,0.1514,972,99.5,0.75,12879.1965,1.0
4200,5.0,0.0,0.1514,972,100.0,-1.0,13013.858,1.0
4200,5.0,0.0,0.1514,972,100.0,-0.75,12840.2598,1.0
4200,5.0,0.0,0.1514,972,100.0,-0.5,12643.5836,1.0
4200,5.0,0.0,0.1514,972,100.0,-0.25,12594.0117,1.0
4200,5.0,0.0,0.1514,972,100.0,0.0,12546.2545,1.0
4200,5.0,0.0,0.1514,972,100.0,0.25,12570.3293,1.0
4200,5.0,0.0,0.1514,972,100.0,0.5,12748.8267,1.0
4200,5.0,0.0,0.1514,972,100.0,0.75,12936.6301,1.0
4200,5.0,0.0,0.1514,972,100.5,-1.0,13049.3643,1.0
4200,5.0,0.0,0.1514,972,100.5,-0.75,12853.7456,1.0
4200,5.0,0.0,0.1514,972,100.5,-0.5,12675.8312,1.0
4200,5.0,0.0,0.1514,972,100.5,-0.25,12556.7232,1.0
4200,5.0,0.0,0.1514,972,100.5,0.0,12537.1524,1.0
4200,5.0,0.0,0.1514,972,100.5,0.25,12591.7864,1.0
4200,5.0,0.0,0.1514,972,100.5,0.5,12797.1788,1.0
4200,5.0,0.0,0.1514,972,100.5,0.75,12931.1117,1.0
4200,5.0,0.0,0.1514,972,101.0,-1.0,13022.4793,1.0
4200,5.0,0.0,0.1514,972,101.0,-0.75,12871.9827,1.0
4200,5.0,0.0,0.1514,972,101.0,-0.5,12690.9534,1.0
4200,5.0,0.0,0.1514,972,101.0,-0.25,12575.812,1.0
4200,5.0,0.0,0.1514,972,101.0,0.0,12533.1732,1.0
4200,5.0,0.0,0.1514,972,101.0,0.25,12616.961,1.0
4200,5.0,0.0,0.1514,972,101.0,0.5,12744.6918,1.0
4200,5.0,0.0,0.1514,972,101.0,0.75,12924.99,1.0
4200,5.0,0.0,0.1514,972,101.5,-1.0,13041.8791,1.0
4200,5.0,0.0,0.1514,972,101.5,-0.75,12861.1707,1.0
4200,5.0,0.0,0.1514,972,101.5,-0.5,12698.2008,1.0
4200,5.0,0.0,0.1514,972,101.5,-0.25,12572.8133,1.0
4200,5.0,0.0,0.1514,972,101.5,0.0,12563.1269,1.0
4200,5.0,0.0,0.1514,972,101.5,0.25,12637.2812,1.0
4200,5.0,0.0,0.1514,972,101.5,0.5,12766.3808,1.0
4200,5.0,0.0,0.1514,972,101.5,0.75,12885.7667,1.0
4200,5.0,0.0,0.1514,972,102.0,-1.0,13068.9752,1.0
4200,5.0,0.0,0.1514,972,102.0,-0.75,12857.2232,1.0
4200,5.0,0.0,0.1514,972,102.0,-0.5,12711.3373,1.0
4200,5.0,0.0,0.1514,972,102.0,-0.25,12603.176,1.0
4200,5.0,0.0,0.1514,972,102.0,0.0,12569.2272,1.0
4200,5.0,0.0,0.1514,972,102.0,0.25,12614.6288,1.0
4200,5.0,0.0,0.1514,972,102.0,0.5,12737.1962,1.0
4200,5.0,0.0,0.1514,972,102.0,0.75,12883.0236,1.0
4200,5.0,0.0,0.1514,972,102.5,-1.0,13069.9608,1.0
4200,5.0,0.0,0.1514,972,102.5,-0.75,12859.5196,1.0
4200,5.0,0.0,0.1514,972,102.5,-0.5,12690.2351,1.0
4200,5.0,0.0,0.1514,972,102.5,-0.25,12620.5599,1.0
4200,5.0,0.0,0.1514,972,102.5,0.0,12579.9437,1.0
4200,5.0,0.0,0.1514,972,102.5,0.25,12671.4288,1.0
4200,5.0,0.0,0.1514,972,102.5,0.5,12757.8349,1.0
4200,5.0,0.0,0.1514,972,102.5,0.75,12890.8718,1.0
4200,5.0,0.0,0.1514,972,103.0,-1.0,13113.1881,1.0
4200,5.0,0.0,0.1514,972,103.0,-0.75,12863.6489,1.0
4200,5.0,0.0,0.1514,972,103.0,-0.5,12742.1792,1.0
4200,5.0,0.0,0.1514,972,103.0,-0.25,12654.9466,1.0
4200,5.0,0.0,0.1514,972,103.0,0.0,12634.1877,1.0
4200,5.0,0.0,0.1514,972,103.0,0.25,12690.7763,1.0
4200,5.0,0.0,0.1514,972,103.0,0.5,12769.0798,1.0
4200,5.0,0.0,0.1514,972,103.0,0.75,12920.809,1.0
4200,5.0,0.0,0.1514,972,103.5,-1.0,13132.0086,1.0
4200,5.0,0.0,0.1514,972,103.5,-0.75,12898.0265,1.0
4200,5.0,0.0,0.1514,972,103.5,-0.5,12785.7613,1.0
4200,5.0,0.0,0.1514,972,103.5,-0.25,12675.6938,1.0
4200,5.0,0.0,0.1514,972,103.5,0.0,12656.6577,1.0
4200,5.0,0.0,0.1514,972,103.5,0.25,12710.7374,1.0
4200,5.0,0.0,0.1514,972,103.5,0.5,12772.6584,1.0
4200,5.0,0.0,0.1514,972,103.5,0.75,12959.4542,1.0
4200,5.0,0.0,0.1514,972,104.0,-1.0,13153.5147,1.0
4200,5.0,0.0,0.1514,972,104.0,-0.75,12964.2189,1.0
4200,5.0,0.0,0.1514,972,104.0,-0.5,12817.471,1.0
4200,5.0,0.0,0.1514,972,104.0,-0.25,12701.8299,1.0
4200,5.0,0.0,0.1514,972,104.0,0.0,12683.1298,1.0
4200,5.0,0.0,0.1514,972,104.0,0.25,12728.6064,1.0
4200,5.0,0.0,0.1514,972,104.0,0.5,12784.0915,1.0
4200,5.0,0.0,0.1514,972,104.0,0.75,12953.5103,1.0
4200,5.0,0.0,0.1514,972,104.5,-1.0,13210.3055,1.0
4200,5.0,0.0,0.1514,972,104.5,-0.75,13024.3554,1.0
4200,5.0,0.0,0.1514,972,104.5,-0.5,12868.095,1.0
4200,5.0,0.0,0.1514,972,104.5,-0.25,12726.9569,1.0
4200,5.0,0.0,0.1514,972,104.5,0.0,12743.3574,1.0
4200,5.0,0.0,0.1514,972,104.5,0.25,12779.2776,1.0
4200,5.0,0.0,0.1514,972,104.5,0.5,12843.3157,1.0
4200,5.0,0.0,0.1514,972,104.5,0.75,13014.9303,1.0
4300,5.0,0.0,0.1676,972,95.0,-1.0,13335.5372,1.0
4300,5.0,0.0,0.1676,972,95.0,-0.75,13122.9819,1.0
4300,5.0,0.0,0.1676,972,95.0,-0.5,12953.8175,1.0
4300,5.0,0.0,0.1676,972,95.0,-0.25,12862.9769,1.0
4300,5.0,0.0,0.1676,972,95.0,0.0,12769.859,1.0
4300,5.0,0.0,0.1676,972,95.0,0.25,12762.6596,1.0
4300,5.0,0.0,0.1676,972,95.0,0.5,12814.6646,1.0
4300,5.0,0.0,0.1676,972,95.0,0.75,12901.0266,1.0
4300,5.0,0.0,0.1676,972,95.5,-1.0,13286.4301,1.0
4300,5.0,0.0,0.1676,972,95.5,-0.75,13083.3911,1.0
4300,5.0,0.0,0.1676,972,95.5,-0.5,12943.1643,1.0
4300,5.0,0.0,0.1676,972,95.5,-0.25,12805.8646,1.0
4300,5.0,0.0,0.1676,972,95.5,0.0,12713.9392,1.0
4300,5.0,0.0,0.1676,972,95.5,0.25,12686.2905,1.0
4300,5.0,0.0,0.1676,972,95.5,0.5,12782.1551,1.0
4300,5.0,0.0,0.1676,972,95.5,0.75,12907.6185,1.0
4300,5.0,0.0,0.1676,972,96.0,-1.0,13242.5751,1.0
4300,5.0,0.0,0.1676,972,96.0,-0.75,13031.7515,1.0
4300,5.0,0.0,0.1676,972,96.0,-0.5,12858.3589,1.0
4300,5.0,0.0,0.1676,972,96.0,-0.25,12710.5941,1.0
4300,5.0,0.0,0.1676,972,96.0,0.0,12621.0261,1.0
4300,5.0,0.0,0.1676,972,96.0,0.25,12636.5805,1.0
4300,5.0,0.0,0.1676,972,96.0,0.5,12755.2716,1.0
4300,5.0,0.0,0.1676,972,96.0,0.75,12873.3417,1.0
4300,5.0,0.0,0.1676,972,96.5,-1.0,13229.2178,1.0
4300,5.0,0.0,0.1676,972,96.5,-0.75,13014.7098,1.0
4300,5.0,0.0,0.1676,972,96.5,-0.5,12820.4509,1.0
4300,5.0,0.0,0.1676,972,96.5,-0.25,12674.2906,1.0
4300,5.0,0.0,0.1676,972,96.5,0.0,12584.9377,1.0
4300,5.0,0.0,0.1676,972,96.5,0.25,12639.0688,1.0
4300,5.0,0.0,0.1676,972,96.5,0.5,12756.6995,1.0
4300,5.0,0.0,0.1676,972,96.5,0.75,12846.087,1.0
4300,5.0,0.0,0.1676,972,97.0,-1.0,13197.0678,1.0
4300,5.0,0.0,0.1676,972,97.0,-0.75,12974.1775,1.0
4300,5.0,0.0,0.1676,972,97.0,-0.5,12759.1809,1.0
4300,5.0,0.0,0.1676,972,97.0,-0.25,12611.502,1.0
4300,5.0,0.0,0.1676,972,97.0,0.0,12582.7652,1.0
4300,5.0,0.0,0.1676,972,97.0,0.25,12638.9543,1.0
4300,5.0,0.0,0.1676,972,97.0,0.5,12730.8777,1.0
4300,5.0,0.0,0.1676,972,97.0,0.75,12814.2019,1.0
4300,5.0,0.0,0.1676,972,97.5,-1.0,13158.0367,1.0
4300,5.0,0.0,0.1676,972,97.5,-0.75,12924.95,1.0
4300,5.0,0.0,0.1676,972,97.5,-0.5,12715.4877,1.0
4300,5.0,0.0,0.1676,972,97.5,-0.25,12589.192,1.0
4300,5.0,0.0,0.1676,972,97.5,0.0,12568.5641,1.0
4300,5.0,0.0,0.1676,972,97.5,0.25,12635.5066,1.0
4300,5.0,0.0,0.1676,972,97.5,0.5,12704.5098,1.0
4300,5.0,0.0,0.1676,972,97.5,0.75,12790.8446,1.0
4300,5.0,0.0,0.1676,972,98.0,-1.0,13142.5671,1.0
4300,5.0,0.0,0.1676,972,98.0,-0.75,12867.2004,1.0
4300,5.0,0.0,0.1676,972,98.0,-0.5,12685.9812,1.0
4300,5.0,0.0,0.1676,972,98.0,-0.25,12586.3832,1.0
4300,5.0,0.0,0.1676,972,98.0,0.0,12565.0925,1.0
4300,5.0,0.0,0.1676,972,98.0,0.25,12609.4847,1.0
4300,5.0,0.0,0.1676,972,98.0,0.5,12701.9374,1.0
4300,5.0,0.0,0.1676,972,98.0,0.75,12803.3719,1.0
4300,5.0,0.0,0.1676,972,98.5,-1.0,13100.6394,1.0
4300,5.0,0.0,0.1676,972,98.5,-0.75,12877.6409,1.0
4300,5.0,0.0,0.1676,972,98.5,-0.5,12687.6717,1.0
4300,5.0,0.0,0.1676,972,98.5,-0.25,12587.015,1.0
4300,5.0,0.0,0.1676,972,98.5,0.0,12549.3291,1.0
4300,5.0,0.0,0.1676,972,98.5,0.25,12634.7963,1.0
4300,5.0,0.0,0.1676,972,98.5,0.5,12722.9848,1.0
4300,5.0,0.0,0.1676,972,98.5,0.75,12847.0848,1.0
4300,5.0,0.0,0.1676,972,99.0,-1.0,13064.5259,1.0
4300,5.0,0.0,0.1676,972,99.0,-0.75,12853.7615,1.0
4300,5.0,0.0,0.1676,972,99.0,-0.5,12661.3249,1.0
4300,5.0,0.0,0.1676,972,99.0,-0.25,12587.0552,1.0
4300,5.0,0.0,0.1676,972,99.0,0.0,12551.958,1.0
4300,5.0,0.0,0.1676,972,99.0,0.25,12626.7283,1.0
4300,5.0,0.0,0.1676,972,99.0,0.5,12721.4004,1.0
4300,5.0,0.0,0.1676,972,99.0,0.75,12898.0851,1.0
4300,5.0,0.0,0.1676,972,99.5,-1.0,13054.2744,1.0
4300,5.0,0.0,0.1676,972,99.5,-0.75,12827.8999,1.0
4300,5.0,0.0,0.1676,972,99.5,-0.5,12650.7757,1.0
4300,5.0,0.0,0.1676,972,99.5,-0.25,12589.4067,1.0
4300,5.0,0.0,0.1676,972,99.5,0.0,12541.818,1.0
4300,5.0,0.0,0.1676,972,99.5,0.25,12613.7633,1.0
4300,5.0,0.0,0.1676,972,99.5,0.5,12742.8147,1.0
4300,5.0,0.0,0.1676,972,99.5,0.75,12911.4664,1.0
4300,5.0,0.0,0.1676,972,100.0,-1.0,13060.8186,1.0
4300,5.0,0.0,0.1676,972,100.0,-0.75,12812.1003,1.0
4300,5.0,0.0,0.1676,972,100.0,-0.5,12665.2061,1.0
4300,5.0,0.0,0.1676,972,100.0,-0.25,12583.0355,1.0
4300,5.0,0.0,0.1676,972,100.0,0.0,12546.0777,1.0
4300,5.0,0.0,0.1676,972,100.0,0.25,12602.0085,1.0
4300,5.0,0.0,0.1676,972,100.0,0.5,12737.2354,1.0
4300,5.0,0.0,0.1676,972,100.0,0.75,12892.2103,1.0
4300,5.0,0.0,0.1676,972,100.5,-1.0,13025.5787,1.0
4300,5.0,0.0,0.1676,972,100.5,-0.75,12826.0585,1.0
4300,5.0,0.0,0.1676,972,100.5,-0.5,12694.1929,1.0
4300,5.0,0.0,0.1676,972,100.5,-0.25,12592.1922,1.0
4300,5.0,0.0,0.1676,972,100.5,0.0,12548.3646,1.0
4300,5.0,0.0,0.1676,972,100.5,0.25,12609.8657,1.0
4300,5.0,0.0,0.1676,972,100.5,0.5,12760.136,1.0
4300,5.0,0.0,0.1676,972,100.5,0.75,12897.7711,1.0
4300,5.0,0.0,0.1676,972,101.0,-1.0,13022.964,1.0
4300,5.0,0.0,0.1676,972,101.0,-0.75,12864.3894,1.0
4300,5.0,0.0,0.1676,972,101.0,-0.5,12714.7549,1.0
4300,5.0,0.0,0.1676,972,101.0,-0.25,12611.184,1.0
4300,5.0,0.0,0.1676,972,101.0,0.0,12554.5789,1.0
4300,5.0,0.0,0.1676,972,101.0,0.25,12618.7156,1.0
4300,5.0,0.0,0.1676,972,101.0,0.5,12734.3819,1.0
4300,5.0,0.0,0.1676,972,101.0,0.75,12925.6088,1.0
4300,5.0,0.0,0.1676,972,101.5,-1.0,13034.7286,1.0
4300,5.0,0.0,0.1676,972,101.5,-0.75,12866.7473,1.0
4300,5.0,0.0,0.1676,972,101.5,-0.5,12737.179,1.0
4300,5.0,0.0,0.1676,972,101.5,-0.25,12636.3272,1.0
4300,5.0,0.0,0.1676,972,101.5,0.0,12588.1344,1.0
4300,5.0,0.0,0.1676,972,101.5,0.25,12652.8309,1.0
4300,5.0,0.0,0.1676,972,101.5,0.5,12721.682,1.0
4300,5.0,0.0,0.1676,972,101.5,0.75,12912.4989,1.0
4300,5.0,0.0,0.1676,972,102.0,-1.0,13053.779,1.0
4300,5.0,0.0,0.1676,972,102.0,-0.75,12849.6239,1.0
4300,5.0,0.0,0.1676,972,102.0,-0.5,12748.4532,1.0
4300,5.0,0.0,0.1676,972,102.0,-0.25,12662.7986,1.0
4300,5.0,0.0,0.1676,972,102.0,0.0,12589.5487,1.0
4300,5.0,0.0,0.1676,972,102.0,0.25,12627.4356,1.0
4300,5.0,0.0,0.1676,972,102.0,0.5,12764.3826,1.0
4300,5.0,0.0,0.1676,972,102.0,0.75,12937.2379,1.0
4300,5.0,0.0,0.1676,972,102.5,-1.0,13054.4224,1.0
4300,5.0,0.0,0.1676,972,102.5,-0.75,12881.7724,1.0
4300,5.0,0.0,0.1676,972,102.5,-0.5,12774.9752,1.0
4300,5.0,0.0,0.1676,972,102.5,-0.25,12665.0701,1.0
4300,5.0,0.0,0.1676,972,102.5,0.0,12601.0646,1.0
4300,5.0,0.0,0.1676,972,102.5,0.25,12662.7925,1.0
4300,5.0,0.0,0.1676,972,102.5,0.5,12806.8615,1.0
4300,5.0,0.0,0.1676,972,102.5,0.75,12969.4792,1.0
4300,5.0,0.0,0.1676,972,103.0,-1.0,13105.1412,1.0
4300,5.0,0.0,0.1676,972,103.0,-0.75,12929.2052,1.0
4300,5.0,0.0,0.1676,972,103.0,-0.5,12789.4489,1.0
4300,5.0,0.0,0.1676,972,103.0,-0.25,12672.1473,1.0
4300,5.0,0.0,0.1676,972,103.0,0.0,12640.0376,1.0
4300,5.0,0.0,0.1676,972,103.0,0.25,12732.8984,1.0
4300,5.0,0.0,0.1676,972,103.0,0.5,12857.4069,1.0
4300,5.0,0.0,0.1676,972,103.0,0.75,13030.8837,1.0
4300,5.0,0.0,0.1676,972,103.5,-1.0,13158.37,1.0
4300,5.0,0.0,0.1676,972,103.5,-0.75,12986.9762,1.0
4300,5.0,0.0,0.1676,972,103.5,-0.5,12847.7771,1.0
4300,5.0,0.0,0.1676,972,103.5,-0.25,12736.5006,1.0
4300,5.0,0.0,0.1676,972,103.5,0.0,12709.1595,1.0
4300,5.0,0.0,0.1676,972,103.5,0.25,12788.1993,1.0
4300,5.0,0.0,0.1676,972,103.5,0.5,12863.3369,1.0
4300,5.0,0.0,0.1676,972,103.5,0.75,13056.4484,1.0
4300,5.0,0.0,0.1676,972,104.0,-1.0,13207.7914,1.0
4300,5.0,0.0,0.1676,972,104.0,-0.75,13045.3948,1.0
4300,5.0,0.0,0.1676,972,104.0,-0.5,12920.1042,1.0
4300,5.0,0.0,0.1676,972,104.0,-0.25,12762.0523,1.0
4300,5.0,0.0,0.1676,972,104.0,0.0,12752.1397,1.0
4300,5.0,0.0,0.1676,972,104.0,0.25,12776.9749,1.0
4300,5.0,0.0,0.1676,972,104.0,0.5,12883.9553,1.0
4300,5.0,0.0,0.1676,972,104.0,0.75,13062.3727,1.0
4300,5.0,0.0,0.1676,972,104.5,-1.0,13267.2714,1.0
4300,5.0,0.0,0.1676,972,104.5,-0.75,13096.9713,1.0
4300,5.0,0.0,0.1676,972,104.5,-0.5,12945.9762,1.0
4300,5.0,0.0,0.1676,972,104.5,-0.25,12760.6804,1.0
4300,5.0,0.0,0.1676,972,104.5,0.0,12780.6916,1.0
4300,5.0,0.0,0.1676,972,104.5,0.25,12831.4525,1.0
4300,5.0,0.0,0.1676,972,104.5,0.5,12916.5641,1.0
4300,5.0,0.0,0.1676,972,104.5,0.75,13073.1877,1.0
4400,5.0,0.0,0.1838,972,95.0,-1.0,13372.9305,1.0
4400,5.0,0.0,0.1838,972,95.0,-0.75,13108.1735,1.0
4400,5.0,0.0,0.1838,972,95.0,-0.5,13004.7606,1.0
4400,5.0,0.0,0.1838,972,95.0,-0.25,12910.934,1.0
4400,5.0,0.0,0.1838,972,95.0,0.0,12875.6785,1.0
4400,5.0,0.0,0.1838,972,95.0,0.25,12804.4427,1.0
4400,5.0,0.0,0.1838,972,95.0,0.5,12847.5878,1.0
4400,5.0,0.0,0.1838,972,95.0,0.75,12930.7257,1.0
4400,5.0,0.0,0.1838,972,95.5,-1.0,13254.7621,1.0
4400,5.0,0.0,0.1838,972,95.5,-0.75,13116.9679,1.0
4400,5.0,0.0,0.1838,972,95.5,-0.5,12941.7326,1.0
4400,5.0,0.0,0.1838,972,95.5,-0.25,12800.1557,1.0
4400,5.0,0.0,0.1838,972,95.5,0.0,12756.4637,1.0
4400,5.0,0.0,0.1838,972,95.5,0.25,12682.1631,1.0
4400,5.0,0.0,0.1838,972,95.5,0.5,12806.4529,1.0
4400,5.0,0.0,0.1838,972,95.5,0.75,12892.904,1.0
4400,5.0,0.0,0.1838,972,96.0,-1.0,13245.4116,1.0
4400,5.0,0.0,0.1838,972,96.0,-0.75,13035.3646,1.0
4400,5.0,0.0,0.1838,972,96.0,-0.5,12864.8836,1.0
4400,5.0,0.0,0.1838,972,96.0,-0.25,12776.5784,1.0
4400,5.0,0.0,0.1838,972,96.0,0.0,12662.9174,1.0
4400,5.0,0.0,0.1838,972,96.0,0.25,12663.3455,1.0
4400,5.0,0.0,0.1838,972,96.0,0.5,12744.0399,1.0
4400,5.0,0.0,0.1838,972,96.0,0.75,12860.0214,1.0
4400,5.0,0.0,0.1838,972,96.5,-1.0,13191.3452,1.0
4400,5.0,0.0,0.1838,972,96.5,-0.75,12968.4787,1.0
4400,5.0,0.0,0.1838,972,96.5,-0.5,12799.2737,1.0
4400,5.0,0.0,0.1838,972,96.5,-0.25,12698.0075,1.0
4400,5.0,0.0,0.1838,972,96.5,0.0,12605.1999,1.0
4400,5.0,0.0,0.1838,972,96.5,0.25,12589.2586,1.0
4400,5.0,0.0,0.1838,972,96.5,0.5,12673.7434,1.0
4400,5.0,0.0,0.1838,972,96.5,0.75,12777.0563,1.0
4400,5.0,0.0,0.1838,972,97.0,-1.0,13187.0355,1.0
4400,5.0,0.0,0.1838,972,97.0,-0.75,12947.8506,1.0
4400,5.0,0.0,0.1838,972,97.0,-0.5,12790.684,1.0
4400,5.0,0.0,0.1838,972,97.0,-0.25,12644.9806,1.0
4400,5.0,0.0,0.1838,972,97.0,0.0,12586.8063,1.0
4400,5.0,0.0,0.1838,972,97.0,0.25,12570.621,1.0
4400,5.0,0.0,0.1838,972,97.0,0.5,12680.663,1.0
4400,5.0,0.0,0.1838,972,97.0,0.75,12835.0041,1.0
4400,5.0,0.0,0.1838,972,97.5,-1.0,13169.5832,1.0
4400,5.0,0.0,0.1838,972,97.5,-0.75,12929.5714,1.0
4400,5.0,0.0,0.1838,972,97.5,-0.5,12750.9939,1.0
4400,5.0,0.0,0.1838,972,97.5,-0.25,12638.2987,1.0
4400,5.0,0.0,0.1838,972,97.5,0.0,12543.4554,1.0
4400,5.0,0.0,0.1838,972,97.5,0.25,12604.6808,1.0
4400,5.0,0.0,0.1838,972,97.5,0.5,12677.897,1.0
4400,5.0,0.0,0.1838,972,97.5,0.75,12836.0026,1.0
4400,5.0,0.0,0.1838,972,98.0,-1.0,13154.2631,1.0
4400,5.0,0.0,0.1838,972,98.0,-0.75,12935.1675,1.0
4400,5.0,0.0,0.1838,972,98.0,-0.5,12700.0062,1.0
4400,5.0,0.0,0.1838,972,98.0,-0.25,12575.298,1.0
4400,5.0,0.0,0.1838,972,98.0,0.0,12523.3445,1.0
4400,5.0,0.0,0.1838,972,98.0,0.25,12605.6849,1.0
4400,5.0,0.0,0.1838,972,98.0,0.5,12716.3223,1.0
4400,5.0,0.0,0.1838,972,98.0,0.75,12806.8016,1.0
4400,5.0,0.0,0.1838,972,98.5,-1.0,13134.4793,1.0
4400,5.0,0.0,0.1838,972,98.5,-0.75,12886.391,1.0
4400,5.0,0.0,0.1838,972,98.5,-0.5,12663.1094,1.0
4400,5.0,0.0,0.1838,972,98.5,-0.25,12544.6375,1.0
4400,5.0,0.0,0.1838,972,98.5,0.0,12531.5637,1.0
4400,5.0,0.0,0.1838,972,98.5,0.25,12591.8592,1.0
4400,5.0,0.0,0.1838,972,98.5,0.5,12721.9811,1.0
4400,5.0,0.0,0.1838,972,98.5,0.75,12839.2565,1.0
4400,5.0,0.0,0.1838,972,99.0,-1.0,13081.4651,1.0
4400,5.0,0.0,0.1838,972,99.0,-0.75,12832.7417,1.0
4400,5.0,0.0,0.1838,972,99.0,-0.5,12683.5235,1.0
4400,5.0,0.0,0.1838,972,99.0,-0.25,12552.951,1.0
4400,5.0,0.0,0.1838,972,99.0,0.0,12559.2123,1.0
4400,5.0,0.0,0.1838,972,99.0,0.25,12584.935,1.0
4400,5.0,0.0,0.1838,972,99.0,0.5,12706.3424,1.0
4400,5.0,0.0,0.1838,972,99.0,0.75,12863.7575,1.0
4400,5.0,0.0,0.1838,972,99.5,-1.0,13018.8279,1.0
4400,5.0,0.0,0.1838,972,99.5,-0.75,12809.6367,1.0
4400,5.0,0.0,0.1838,972,99.5,-0.5,12687.1875,1.0
4400,5.0,0.0,0.1838,972,99.5,-0.25,12574.4016,1.0
4400,5.0,0.0,0.1838,972,99.5,0.0,12556.6331,1.0
4400,5.0,0.0,0.1838,972,99.5,0.25,12598.2377,1.0
4400,5.0,0.0,0.1838,972,99.5,0.5,12732.9122,1.0
4400,5.0,0.0,0.1838,972,99.5,0.75,12892.8135,1.0
4400,5.0,0.0,0.1838,972,100.0,-1.0,13004.6123,1.0
4400,5.0,0.0,0.1838,972,100.0,-0.75,12819.6612,1.0
4400,5.0,0.0,0.1838,972,100.0,-0.5,12665.4701,1.0
4400,5.0,0.0,0.1838,972,100.0,-0.25,12569.5096,1.0
4400,5.0,0.0,0.1838,972,100.0,0.0,12524.7673,1.0
4400,5.0,0.0,0.1838,972,100.0,0.25,12625.7053,1.0
4400,5.0,0.0,0.1838,972,100.0,0.5,12761.8867,1.0
4400,5.0,0.0,0.1838,972,100.0,0.75,12917.5074,1.0
4400,5.0,0.0,0.1838,972,100.5,-1.0,13014.8216,1.0
4400,5.0,0.0,0.1838,972,100.5,-0.75,12807.718,1.0
4400,5.0,0.0,0.1838,972,100.5,-0.5,12674.4056,1.0
4400,5.0,0.0,0.1838,972,100.5,-0.25,12584.0166,1.0
4400,5.0,0.0,0.1838,972,100.5,0.0,12565.6023,1.0
4400,5.0,0.0,0.1838,972,100.5,0.25,12643.4132,1.0
4400,5.0,0.0,0.1838,972,100.5,0.5,12752.2244,1.0
4400,5.0,0.0,0.1838,972,100.5,0.75,12905.6841,1.0
4400,5.0,0.0,0.1838,972,101.0,-1.0,12991.8744,1.0
4400,5.0,0.0,0.1838,972,101.0,-0.75,12835.8012,1.0
4400,5.0,0.0,0.1838,972,101.0,-0.5,12717.1764,1.0
4400,5.0,0.0,0.1838,972,101.0,-0.25,12661.3956,1.0
4400,5.0,0.0,0.1838,972,101.0,0.0,12598.1751,1.0
4400,5.0,0.0,0.1838,972,101.0,0.25,12640.7129,1.0
4400,5.0,0.0,0.1838,972,101.0,0.5,12739.9875,1.0
4400,5.0,0.0,0.1838,972,101.0,0.75,12910.701,1.0
4400,5.0,0.0,0.1838,972,101.5,-1.0,13007.6241,1.0
4400,5.0,0.0,0.1838,972,101.5,-0.75,12845.8115,1.0
4400,5.0,0.0,0.1838,972,101.5,-0.5,12814.8495,1.0
4400,5.0,0.0,0.1838,972,101.5,-0.25,12703.8626,1.0
4400,5.0,0.0,0.1838,972,101.5,0.0,12644.4999,1.0
4400,5.0,0.0,0.1838,972,101.5,0.25,12653.5056,1.0
4400,5.0,0.0,0.1838,972,101.5,0.5,12747.7777,1.0
4400,5.0,0.0,0.1838,972,101.5,0.75,12937.8024,1.0
4400,5.0,0.0,0.1838,972,102.0,-1.0,12972.5107,1.0
4400,5.0,0.0,0.1838,972,102.0,-0.75,12869.0014,1.0
4400,5.0,0.0,0.1838,972,102.0,-0.5,12811.9568,1.0
4400,5.0,0.0,0.1838,972,102.0,-0.25,12677.4156,1.0
4400,5.0,0.0,0.1838,972,102.0,0.0,12624.4693,1.0
4400,5.0,0.0,0.1838,972,102.0,0.25,12635.0766,1.0
4400,5.0,0.0,0.1838,972,102.0,0.5,12762.3527,1.0
4400,5.0,0.0,0.1838,972,102.0,0.75,12994.8574,1.0
4400,5.0,0.0,0.1838,972,102.5,-1.0,13056.4487,1.0
4400,5.0,0.0,0.1838,972,102.5,-0.75,12947.1486,1.0
4400,5.0,0.0,0.1838,972,102.5,-0.5,12792.1245,1.0
