	3		0.806699208319
	4		0.825666813251
	5		0.848383053292
	6		0.860975776319
	7		0.877061231165
	8		0.883432737035
	9		0.892270917619
	10		0.897516243116
	11		0.902479145236
	12		0.901000718203
	13		0.904147491113
	14		0.904805879225
	15		0.913378390928
	16		0.917638910603
	17		0.924825157674
	18		0.929449314072
	19		0.929149291288
	20		0.937488313746
	21		0.944817130032
	22		0.955416920889
	23		0.956106448058
	24		0.960949361324
	25		0.963028111584
	26		0.970840570302
	27		0.976291368934
	28		0.985041161348
	29		0.988052129608
	30		0.990486561798
	31		0.995907378858
	32		0.999446821143
	33		1.00174172843
	34		1.00511950633
	35		1.00862060216
	36		1.0074338594
	37		1.0090249742
	38		1.00615673444
	39		1.00637431542
	40		1.00751125292
	41		1.00530101855
	42		1.00042032058
	43		1.00396528558
	44		1.01183364254
	45		1.01972462043
	46		1.02055728872
	47		1.02353635328
	48		1.02770729265
	49		1.02910378766
	50		1.0268189398
	51		1.02381851916
	52		1.02004937372
	53		1.00457571163
	54		0.989560656516
	55		0.960389313939
	56		0.930191612558
	57		0.894941203495
	58		0.871613635931
	59		0.869635221616
	60		0.885718201623
	61		0.917309261668
	62		0.952343331942
	63		0.984769434192
	64		1.01013825177
	65		1.02748671474
	66		1.03754519913
	67		1.04292377678
	68		1.0493730085
	69		1.04939996818
	70		1.04950947746
	71		1.05146783345
	72		1.04686296965
	73		1.04661767681
	74		1.04650420825
	75		1.05272142707
	76		1.05094810127
	77		1.05559976951
	78		1.04491006903
	79		1.03881805288
	80		1.02793775514
	81		1.01863617072
	82		1.0139919114
	83		1.01997955208
	84		1.03328145265
	85		1.04177916622
	86		1.04799581816
	87		1.05493769615
	88		1.05253741126
	89		1.05230866839
	90		1.05524857102
	91		1.0578324933
	92		1.05385010152
	93		1.05415420799
	94		1.05204161782
	95		1.05721050205
	96		1.05310880208
	97		1.05481797756
	98		1.05190638639
	99		1.05197336437
	100		1.05291604561
	101		1.04783308914
	102		1.04579064043
	103		1.042930746
	104		1.03653525321
	105		1.03559236622
	106		1.03662259843
	107		1.02757904557
	108		1.02569060068
	109		1.01684229051
	110		1.00497471144
	111		0.998706906972
	112		0.984746648023
	113		0.983911625258
	114		0.987305087274
	115		0.983459047238
	116		0.976541184327
	117		0.973315376529
	118		0.974604645697
	119		0.97901467499
	120		0.983458162983
	121		0.984476831117
	122		0.983493630055
	123		0.974695304525
	124		0.972888430827
	125		0.978472345728
	126		0.987441644893
	127		1.00999978824
	128		1.02157808199
	129		1.03172254705
	130		1.0388434992
	131		1.03996709391
	132		1.04262259687
	133		1.0432032059
	134		1.04036376763
	135		1.04156483643
	136		1.03865616274
	137		1.04120929665
	138		1.04215491039
	139		1.04241613324
	140		1.04420002344
	141		1.04227712808
	142		1.0420432155
	143		1.04023882329
	144		1.03580343289
	145		1.03950847464
	146		1.03989011651
	147		1.03905133606
	148		1.03832289722
	149		1.04203017856
	150		1.03723704704
	151		1.03537153656
	152		1.03100032073
	153		1.02921251375
	154		1.02700287728
	155		1.02562825589
	156		1.02713201388
	157		1.0338894902
	158		1.03715182157
	159		1.04005217224
	160		1.03807027301
	161		1.03702639371
	162		1.03449645092
	163		1.03158581829
	164		1.03310684678
	165		1.03539106114
	166		1.03142978303
	167		1.03449069797
	168		1.03411194429
	169		1.0391260538
	170		1.03797366804
	171		1.03916660702
	172		1.0373302898
	173		1.03620176687
	174		1.03477149105
	175		1.03755774939
	176		1.03709843931
	177		1.03889936045
	178		1.04124814066
	179		1.03915392658
	180		1.03682768989
	181		1.03859043932
	182		1.03317504374
	183		1.03116817308
	184		1.03035153316
	185		1.02163308784
	186		1.01452907645
	187		1.00158393073
	188		0.992441778132
	189		0.982592533752
	190		0.980930201814
	191		0.993318111251
	192		1.00359890417
	193		1.02271831994
	194		1.02490116299
	195		1.0310753137
	196		1.03147456922
	197		1.03199308858
	198		1.03100219955
	199		1.02808631183
	200		1.02862931809
	201		1.03006173447
	202		1.02448174697
	203		1.02395686573
	204		1.02734036631
	205		1.02709915054
	206		1.02733688066
	207		1.03247855562
	208		1.03316384675
	209		1.02974218005
	210		1.03036093328
	211		1.03301240824
	212		1.03016317177
	213		1.03096145855
	214		1.02703190152
	215		1.03114697915
	216		1.03236066113
	217		1.03311137781
	218		1.03366137117
	219		1.03252136682
	220		1.03412177868
	221		1.03353052947
	222		1.03025023238
	223		1.03195646675
	224		1.02653535413
	225		1.02506683043
	226		1.02223562026
	227		1.0198186543
	228		1.01963460572
	229		1.01850897409
	230		1.01544533464
	231		1.01930367465
	232		1.01677773773
	233		1.01701797973
	234		1.01381058954
	235		1.01977164602
	236		1.01753881513
	237		1.01640428955
	238		1.01389491704
	239		1.01417089906
	240		1.01660365964
	241		1.01681505999
	242		1.01387550231
	243		1.01209610096
	244		1.00693441392
	245		1.00482086437
	246		0.998162763755
	247		0.996648340896
	248		0.991733159739
	249		0.989924422798
	250		0.992076218463
	251		0.99028485669
	252		0.986473070093
	253		0.977950446967
	254		0.966911583536
	255		0.967119082001
	256		0.969299938276
	257		0.9842810974
	258		0.997110444025
	259		1.00884090475
	260		1.01253759792
	261		1.00852179134
	262		1.00743177098
	263		1.0089405507
	264		1.00505298631
	265		1.00544047117
	266		1.0033396547
	267		1.00417073231
	268		1.01088635065
	269		1.01371186663
	270		1.01718777791
	271		1.01763349837
	272		1.0169533043
	273		1.01491017915
	274		1.01376094397
	275		1.01349498673
	276		1.00788090603
	277		1.00730285701
	278		1.00222133201
	279		1.00099016674
	280		0.995689200655
	281		0.995178233591
	282		0.987323793952
